"Z_FieldDescr_Id","OrderID","model","Module","fieldUseGroup","TableName","FieldName","Nulls","dataType","FieldSize","key","References","ClosedList","FieldNotes","FieldDefinition","FieldDefn_old","DestinationField","DestFieldID","exportToXLS","privateNotes","DenormTransl","RecordsNotNull","PercentNotNull","CheckedAt","FldInUse","DescrOfTbl","example1","example2","example3","example4","exampleComments","relType","relName","xmlExportSkip"
403,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef5","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
404,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef6","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
405,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef7","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
406,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef8","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
407,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef9","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
408,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef10","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
409,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef11","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
410,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef12","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
411,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef13","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
412,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef14","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
413,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef15","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
414,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef16","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
415,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef17","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
416,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef18","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
417,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef19","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
418,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef20","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
419,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef21","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
420,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef22","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
421,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef23","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
422,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef24","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
423,,"logical","Loading",4.00,"z_USER_E_stemData","UserDef25","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
424,,"logical","Loading",0.00,"Z_USER_F_SoilData","Z_SOIL_ID","no","autoNumber",4,"PK","n/a","no","Primary Key for the Z_USER_F_SoilData table.","Database generated identifier assigned to each unique soil observation.","Database generated identifier assigned to each unique soil observation.","n/a",,0,,0,0,-900.00,1/17/2005 16:54:17,0,0,,,,,,,,0
425,,"logical","Loading",1.00,"Z_USER_F_SoilData","AuthorPlotCode","no","text",100,"FK","z_USER_C_plotData.AuthorPlotCode","no","references Z_USER_C_plotData.authorPlotCode to link this record to an observation_ID","Author's Plot number/code, or the original plot number if taken from literature.  This ""points"" to the right plot in the Plot Data Loading Table.","Author's Plot number/code, or the original plot number if taken from literature.","n/a",,1,,0,0,-900.00,1/17/2005 16:54:17,1,1,"plot1","plot1",,,,,,0
426,,"logical","Loading",1.00,"Z_USER_F_SoilData","soilHorizon","yes","text",15,"n/a","n/a","yes","closed list - USDA","The horizon to which this observation applies.","The horizon to which this observation applies.","soilObs.soilHorizon",6498,1,,0,0,-900.00,1/17/2005 16:54:17,1,1,"A","B",,,,,,0
427,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilDepthTop","yes","Double",8,"n/a","n/a","no","n/a","The depth at which the horizon observation starts.","The depth at which the horizon observation starts.","soilObs.soilDepthTop",6499,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,"0.5","1",,,"this field is in meters",,,0
428,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilDepthBottom","yes","Double",8,"n/a","n/a","no","n/a","The depth at which the horizon observation ends.","The depth at which the horizon observation ends.","soilObs.soilDepthBottom",6500,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,"1","2.5",,,,,,0
429,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilColor","yes","text",30,"n/a","n/a","no","n/a","Soil color (USDA guidelines recommended).","Soil color (USDA guidelines recommended).","soilObs.soilColor",6501,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,"rust","brown",,,,,,0
430,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilOrganic","yes","Double",8,"n/a","n/a","no","n/a","Percent organic content of the soil (for methods see observation.methodsNarrative).","Percent organic content of the soil (for methods see observation.methodsNarrative).","soilObs.soilOrganic",6502,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
431,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilTexture","yes","text",250,"n/a","n/a","yes","closed list - USDA","Soil texture class.","Soil texture class.","soilObs.soilTexture",6503,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
432,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilSand","yes","Double",8,"n/a","n/a","no","n/a","Percent sand in the soil hoizon.","Percent sand in the soil hoizon.","soilObs.soilSand",6504,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,"42","12",,,,,,0
433,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilSilt","yes","Double",8,"n/a","n/a","no","n/a","Percent silt in the soil horizon.","Percent silt in the soil horizon.","soilObs.soilSilt",6505,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,"33","8",,,,,,0
434,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilClay","yes","Double",8,"n/a","n/a","no","n/a","Percent clay in the soil horizon.","Percent clay in the soil horizon.","soilObs.soilClay",6506,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,"25","80",,,,,,0
435,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilCoarse","yes","Double",8,"n/a","n/a","no","n/a","percent coarse fragments in the soil, prior to removal for textural analysis","percent coarse fragments in the soil, prior to removal for textural analysis","soilObs.soilCoarse",6507,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
436,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilPH","yes","Double",8,"n/a","n/a","no","n/a","pH of the soil (for methods see observation.methodsNarrative).","pH of the soil (for methods see observation.methodsNarrative).","soilObs.soilPH",6508,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,"5.9",,,,,,,0
437,,"logical","Loading",2.00,"Z_USER_F_SoilData","exchangeCapacity","yes","Double",8,"n/a","n/a","no","n/a","Cation exchange capacity (for methods see observation.methodsNarrative).","Cation exchange capacity (for methods see observation.methodsNarrative).","soilObs.exchangeCapacity",6509,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
438,,"logical","Loading",2.00,"Z_USER_F_SoilData","baseSaturation","yes","Double",8,"n/a","n/a","no","n/a","Percent base saturation (for methods see observation.methodsNarrative).","Percent base saturation (for methods see observation.methodsNarrative).","soilObs.baseSaturation",6510,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
439,,"logical","Loading",2.00,"Z_USER_F_SoilData","soilDescription","yes","Memo",,"n/a","n/a","no","n/a","Text description of the soil.","Text description of the soil.","soilObs.soilDescription",6511,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
440,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef1","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,"12.57849","2.74",,,"user defined fields for chemical analysis, which differ from lab to lab",,,0
441,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef2","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,"13.512",,,,,,,0
442,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef3","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
443,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef4","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
444,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef5","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
445,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef6","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
446,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef7","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
447,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef8","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
448,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef9","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
449,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef10","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
450,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef11","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
451,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef12","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
452,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef13","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
453,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef14","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
454,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef15","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
455,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef16","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
456,,"logical","Loading",3.00,"Z_USER_F_SoilData","UserDef17","yes","Text",255,"n/a","n/a","no","n/a","The value of the user-defined variable.","The value of the user-defined variable.","definedValue.definedValue",6652,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,,,0
